0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
0	-32	16
